"","X","league","cumPoints","Goals","Points","Standing","Shots","ShotsOnTarget","Corners","Fouls","DP","results","B365H","B365D","B365A"
"2645",6,"EPL",0.0898876404494382,0.1,0.133333333333333,1.54545454545455,0.5,0.424657534246575,0.65,0.422018348623853,0.346938775510204,"A",2.1,3.25,3
"2660",21,"EPL",0.112359550561798,0.25,0.466666666666667,8,0.516949152542373,0.424657534246575,0.533333333333333,0.559633027522936,0.285714285714286,"H",0,0,0
"2664",25,"EPL",0.123595505617978,0.3,0.266666666666667,1.07692307692308,0.23728813559322,0.246575342465753,0.3,0.559633027522936,0.408163265306122,"H",0,0,0
"2666",27,"EPL",0.168539325842697,0.4,0.333333333333333,1.4,0.525423728813559,0.547945205479452,0.533333333333333,0.477064220183486,0.510204081632653,"A",2.2,3.4,2.87
"2671",32,"EPL",0.258426966292135,0.3,0.666666666666667,0.117647058823529,0.644067796610169,0.561643835616438,0.85,0.577981651376147,0.204081632653061,"A",7.5,4,1.44
"2672",33,"EPL",0.157303370786517,0.45,0.466666666666667,0.421052631578947,0.576271186440678,0.397260273972603,0.466666666666667,0.577981651376147,0.204081632653061,"D",0,0,0
"2673",34,"EPL",0.157303370786517,0.4,0.6,0.642857142857143,0.508474576271186,0.465753424657534,0.533333333333333,0.697247706422018,0.469387755102041,"A",2,3.25,3.25
"2675",36,"EPL",0.179775280898876,0.6,0.733333333333333,1.75,0.652542372881356,0.479452054794521,0.583333333333333,0.55045871559633,0.448979591836735,"H",2.5,3.2,2.75
"2677",38,"EPL",0.0898876404494382,0.1,0.2,0.95,0.296610169491525,0.26027397260274,0.466666666666667,0.642201834862385,0.408163265306122,"D",2.1,3.25,3
"2680",41,"EPL",0.0786516853932584,0.1,0.133333333333333,2.11111111111111,0.432203389830508,0.315068493150685,0.483333333333333,0.642201834862385,0.448979591836735,"H",0,0,0
"2690",51,"EPL",0.123595505617978,0.2,0.466666666666667,1.15384615384615,0.576271186440678,0.589041095890411,0.433333333333333,0.623853211009174,0.408163265306122,"A",2,3.25,3.4
"2693",54,"EPL",0.123595505617978,0.1,0.266666666666667,0.777777777777778,0.440677966101695,0.383561643835616,0.416666666666667,0.44954128440367,0.204081632653061,"A",2.4,3.2,2.6
"2696",57,"EPL",0.269662921348315,0.5,0.866666666666667,0.0625,0.576271186440678,0.520547945205479,0.516666666666667,0.55045871559633,0.204081632653061,"A",0,0,0
"2697",58,"EPL",0.123595505617978,0.2,0.333333333333333,2.33333333333333,0.567796610169491,0.438356164383562,0.716666666666667,0.577981651376147,0.387755102040816,"D",1.727,3.25,4.333
"2698",59,"EPL",0.202247191011236,0.4,0.466666666666667,1.2,0.432203389830508,0.397260273972603,0.3,0.614678899082569,0.469387755102041,"H",2.25,3.25,2.87
"2703",64,"EPL",0.0898876404494382,0.2,0.266666666666667,0.85,0.440677966101695,0.36986301369863,0.383333333333333,0.669724770642202,0.428571428571429,"D",2,3.2,3.75
"2713",74,"EPL",0.213483146067416,0.35,0.466666666666667,0.6,0.415254237288136,0.328767123287671,0.35,0.559633027522936,0.204081632653061,"D",2.3,3.2,2.7
"2714",75,"EPL",0.280898876404494,0.6,0.8,0.375,0.559322033898305,0.547945205479452,0.383333333333333,0.504587155963303,0.204081632653061,"A",2.75,3.2,2.37
"2722",83,"EPL",0.112359550561798,0.2,0.333333333333333,0.888888888888889,0.550847457627119,0.342465753424658,0.516666666666667,0.486238532110092,0.163265306122449,"H",2.25,3.25,2.87
"2740",101,"EPL",0.112359550561798,0.25,0.2,9,0.288135593220339,0.26027397260274,0.4,0.697247706422018,0.469387755102041,"H",0,0,0
"2742",103,"EPL",0.123595505617978,0.15,0.2,5.33333333333333,0.559322033898305,0.438356164383562,0.516666666666667,0.715596330275229,0.469387755102041,"H",1.25,5,10
"2745",106,"EPL",0.337078651685393,0.45,1,0.111111111111111,0.474576271186441,0.465753424657534,0.433333333333333,0.458715596330275,0.163265306122449,"H",3.25,3.25,2
"2757",118,"EPL",0.157303370786517,0.15,0.133333333333333,0.764705882352941,0.440677966101695,0.315068493150685,0.5,0.623853211009174,0.551020408163265,"A",2.375,3.2,2.625
"2762",123,"EPL",0.168539325842697,0.4,0.4,1.83333333333333,0.491525423728814,0.36986301369863,0.383333333333333,0.706422018348624,0.408163265306122,"H",1.83,3.25,4
"2763",124,"EPL",0.101123595505618,0.2,0.133333333333333,9,0.491525423728814,0.383561643835616,0.366666666666667,0.623853211009174,0.244897959183673,"D",1.16,6.5,15
"2774",135,"EPL",0.146067415730337,0.15,0.333333333333333,1.36363636363636,0.542372881355932,0.397260273972603,0.416666666666667,0.403669724770642,0.244897959183673,"H",2.25,3.25,2.87
"2783",144,"EPL",0.224719101123595,0.55,0.666666666666667,1.4,0.635593220338983,0.438356164383562,0.583333333333333,0.605504587155963,0.428571428571429,"H",2.5,3.2,2.75
"2785",146,"EPL",0.258426966292135,0.25,0.8,0.571428571428571,0.432203389830508,0.328767123287671,0.466666666666667,0.697247706422018,0.510204081632653,"A",2.1,3.25,3
"2797",158,"EPL",0.247191011235955,0.4,0.533333333333333,0.263157894736842,0.550847457627119,0.506849315068493,0.583333333333333,0.568807339449541,0.244897959183673,"D",4,3.25,1.8
"2802",163,"EPL",0.168539325842697,0.2,0.533333333333333,1.33333333333333,0.483050847457627,0.465753424657534,0.416666666666667,0.614678899082569,0.408163265306122,"A",1.9,3.25,3.75
"2807",168,"EPL",0.168539325842697,0.25,0.266666666666667,2,0.364406779661017,0.315068493150685,0.383333333333333,0.55045871559633,0.36734693877551,"A",1.61,3.4,6
"2816",177,"EPL",0.269662921348315,0.4,0.8,0.25,0.669491525423729,0.493150684931507,0.483333333333333,0.44954128440367,0.0408163265306122,"A",0,0,0
"2820",181,"EPL",0.0786516853932584,0.05,0.0666666666666667,1.05263157894737,0.406779661016949,0.36986301369863,0.45,0.697247706422018,0.387755102040816,"D",0,0,0
"2822",183,"EPL",0.157303370786517,0.15,0.333333333333333,5.33333333333333,0.627118644067797,0.465753424657534,0.483333333333333,0.688073394495413,0.306122448979592,"H",1.28,4.5,10
"2851",212,"EPL",0.179775280898876,0.4,0.2,0.8125,0.5,0.465753424657534,0.366666666666667,0.522935779816514,0.204081632653061,"A",2.5,3.2,2.75
"2852",213,"EPL",0.112359550561798,0.15,0.333333333333333,6.33333333333333,0.322033898305085,0.123287671232877,0.233333333333333,0.614678899082569,0.448979591836735,"A",0,0,0
"2857",218,"EPL",0.146067415730337,0.4,0.4,1.28571428571429,0.584745762711864,0.506849315068493,0.5,0.532110091743119,0.571428571428571,"H",1.8,3.25,4
"2858",219,"EPL",0.213483146067416,0.1,0.266666666666667,3.33333333333333,0.601694915254237,0.479452054794521,0.616666666666667,0.614678899082569,0.244897959183673,"H",1.4,3.75,8.5
"2864",225,"EPL",0.258426966292135,0.35,0.6,8,0.347457627118644,0.301369863013699,0.383333333333333,0.706422018348624,0.469387755102041,"H",0,0,0
"2865",226,"EPL",0.191011235955056,0.3,0.466666666666667,0.928571428571429,0.474576271186441,0.424657534246575,0.4,0.614678899082569,0.448979591836735,"A",1.8,3.25,4
"2867",228,"EPL",0.157303370786517,0.35,0.4,0.833333333333333,0.372881355932203,0.315068493150685,0.316666666666667,0.669724770642202,0.26530612244898,"A",2.37,3.25,2.87
"2885",246,"EPL",0.258426966292135,0.2,0.333333333333333,0.444444444444444,0.542372881355932,0.356164383561644,0.65,0.678899082568807,0.387755102040816,"D",2.6,3.2,2.4
"2886",247,"EPL",0.191011235955056,0.25,0.4,0.933333333333333,0.576271186440678,0.452054794520548,0.433333333333333,0.642201834862385,0.244897959183673,"A",1.909,3.3,4
"2895",256,"EPL",0.235955056179775,0.3,0.4,0.833333333333333,0.432203389830508,0.397260273972603,0.566666666666667,0.587155963302752,0.326530612244898,"D",1.57,3.5,6.5
"2897",258,"EPL",0.191011235955056,0.35,0.2,1.07142857142857,0.576271186440678,0.356164383561644,0.35,0.678899082568807,0.653061224489796,"H",2.1,3.25,3
"2900",261,"EPL",0.247191011235955,0.35,0.466666666666667,0.733333333333333,0.508474576271186,0.356164383561644,0.416666666666667,0.752293577981651,0.469387755102041,"H",0,0,0
"2910",271,"EPL",0.415730337078652,0.55,0.8,0.153846153846154,0.398305084745763,0.410958904109589,0.416666666666667,0.376146788990826,0.122448979591837,"A",5.5,3.6,1.615
"2911",272,"EPL",0.438202247191011,0.75,0.866666666666667,0.5,0.635593220338983,0.63013698630137,0.716666666666667,0.587155963302752,0.244897959183673,"D",2.5,3.1,2.8
"2912",273,"EPL",0.325842696629214,0.4,0.666666666666667,0.166666666666667,0.330508474576271,0.315068493150685,0.233333333333333,0.532110091743119,0.428571428571429,"H",0,0,0
"2915",276,"EPL",0.157303370786517,0.25,0.333333333333333,2.33333333333333,0.398305084745763,0.287671232876712,0.45,0.623853211009174,0.306122448979592,"A",2,3.1,4
"2921",282,"EPL",0.168539325842697,0.15,0.333333333333333,1.21428571428571,0.483050847457627,0.397260273972603,0.433333333333333,0.568807339449541,0.285714285714286,"H",1.8,3.25,4
"2928",289,"EPL",0.280898876404494,0.5,0.866666666666667,0.571428571428571,0.567796610169491,0.452054794520548,0.5,0.614678899082569,0.244897959183673,"D",0,0,0
"2952",313,"EPL",0.303370786516854,0.45,0.4,6,0.576271186440678,0.465753424657534,0.616666666666667,0.55045871559633,0.285714285714286,"A",0,0,0
"2964",325,"EPL",0.247191011235955,0.25,0.466666666666667,1.07692307692308,0.432203389830508,0.246575342465753,0.5,0.697247706422018,0.326530612244898,"H",0,0,0
"2972",333,"EPL",0.303370786516854,0.3,0.466666666666667,0.411764705882353,0.483050847457627,0.36986301369863,0.233333333333333,0.669724770642202,0.326530612244898,"H",0,0,0
"2974",335,"EPL",0.280898876404494,0.4,0.533333333333333,0.642857142857143,0.474576271186441,0.397260273972603,0.45,0.623853211009174,0.326530612244898,"D",2.87,3.25,2.37
"2986",347,"EPL",0.303370786516854,0.3,0.333333333333333,0.294117647058824,0.584745762711864,0.506849315068493,0.566666666666667,0.541284403669725,0.163265306122449,"A",2.3,3.25,3
"2987",348,"EPL",0.258426966292135,0.4,0.6,3.66666666666667,0.440677966101695,0.410958904109589,0.5,0.605504587155963,0.204081632653061,"H",1.9,3.25,4
"2996",357,"EPL",0.157303370786517,0.15,0.266666666666667,1.72727272727273,0.38135593220339,0.342465753424658,0.383333333333333,0.724770642201835,0.612244897959184,"D",0,0,0
"3006",367,"EPL",0.292134831460674,0.5,0.533333333333333,2.33333333333333,0.5,0.506849315068493,0.5,0.614678899082569,0.326530612244898,"A",1.8,3.4,4.5
"3009",370,"EPL",0.314606741573034,0.4,0.733333333333333,4,0.474576271186441,0.36986301369863,0.366666666666667,0.513761467889908,0.122448979591837,"D",1.5,3.5,6
"3021",382,"EPL",0.213483146067416,0.25,0.6,0.941176470588235,0.177966101694915,0.191780821917808,0.25,0.669724770642202,0.204081632653061,"D",0,0,0
"3029",390,"EPL",0.0561797752808989,0.25,0.333333333333333,5.66666666666667,0.533898305084746,0.438356164383562,0.533333333333333,0.697247706422018,0.448979591836735,"H",1.72,3.4,5
"3033",394,"EPL",0.0561797752808989,0.1,0.333333333333333,2.8,0.508474576271186,0.424657534246575,0.616666666666667,0.807339449541284,0.469387755102041,"A",1.3,4.33,13
"3044",405,"EPL",0.123595505617978,0.25,0.533333333333333,0.375,0.567796610169491,0.383561643835616,0.433333333333333,0.63302752293578,0.326530612244898,"A",5,3.6,1.66
"3050",411,"EPL",0.168539325842697,0.2,0.266666666666667,3.4,0.338983050847458,0.26027397260274,0.383333333333333,0.605504587155963,0.163265306122449,"H",1.5,3.75,7
"3053",414,"EPL",0.235955056179775,0.6,1,0.0769230769230769,0.567796610169491,0.520547945205479,0.566666666666667,0.495412844036697,0.244897959183673,"A",3.25,3,2.3
"3059",420,"EPL",0.280898876404494,0.25,0.266666666666667,1.1,0.457627118644068,0.36986301369863,0.65,0.568807339449541,0.163265306122449,"H",0,0,0
"3070",431,"EPL",0.191011235955056,0.25,0.466666666666667,0.375,0.559322033898305,0.506849315068493,0.516666666666667,0.669724770642202,0.408163265306122,"H",1.5,3.75,7
"3072",433,"EPL",0.0674157303370786,0.15,0.133333333333333,1.6,0.296610169491525,0.246575342465753,0.566666666666667,0.614678899082569,0.510204081632653,"H",2,3.2,3.75
"3073",434,"EPL",0.292134831460674,0.35,0.4,0.666666666666667,0.423728813559322,0.356164383561644,0.383333333333333,0.798165137614679,0.244897959183673,"H",0,0,0
"3077",438,"EPL",0.269662921348315,0.2,0.4,12,0.364406779661017,0.26027397260274,0.383333333333333,0.596330275229358,0.326530612244898,"H",1.28,5,10
"3082",443,"EPL",0.0561797752808989,0.25,0.333333333333333,1.35714285714286,0.372881355932203,0.328767123287671,0.233333333333333,0.678899082568807,0.244897959183673,"H",1.66,3.4,5.5
"3083",444,"EPL",0.134831460674157,0.35,0.533333333333333,0.9,0.533898305084746,0.493150684931507,0.5,0.623853211009174,0.408163265306122,"H",2.37,3.25,2.87
"3088",449,"EPL",0.168539325842697,0.3,0.533333333333333,0.75,0.364406779661017,0.232876712328767,0.333333333333333,0.587155963302752,0.36734693877551,"H",1.57,3.5,6.5
"3095",456,"EPL",0.101123595505618,0.3,0.266666666666667,3.5,0.398305084745763,0.287671232876712,0.283333333333333,0.623853211009174,0.408163265306122,"H",2.1,3.2,3.5
"3105",466,"EPL",0.258426966292135,0.35,0.333333333333333,0.928571428571429,0.508474576271186,0.410958904109589,0.416666666666667,0.55045871559633,0.36734693877551,"A",2.1,3.25,3.4
"3112",473,"EPL",0.235955056179775,0.45,0.666666666666667,0.375,0.525423728813559,0.520547945205479,0.533333333333333,0.706422018348624,0.448979591836735,"A",4,3.25,1.9
"3114",475,"EPL",0.112359550561798,0.3,0.333333333333333,1.36363636363636,0.389830508474576,0.342465753424658,0.333333333333333,0.495412844036697,0.326530612244898,"H",1.4,4,9
"3116",477,"EPL",0.191011235955056,0.5,0.6,1.66666666666667,0.423728813559322,0.328767123287671,0.416666666666667,0.798165137614679,0.510204081632653,"D",1.9,3.25,4
"3120",481,"EPL",0.123595505617978,0.15,0.0666666666666667,1.53846153846154,0.254237288135593,0.246575342465753,0.25,0.660550458715596,0.448979591836735,"D",1.66,3.4,5.5
"3123",484,"EPL",0.134831460674157,0.35,0.466666666666667,1.07692307692308,0.389830508474576,0.219178082191781,0.233333333333333,0.596330275229358,0.285714285714286,"H",1.9,3.25,4
"3132",493,"EPL",0.202247191011236,0.3,0.333333333333333,4.25,0.466101694915254,0.397260273972603,0.333333333333333,0.513761467889908,0.285714285714286,"D",1.533,3.5,5.5
"3134",495,"EPL",0.49438202247191,0.45,0.866666666666667,0.285714285714286,0.457627118644068,0.383561643835616,0.5,0.55045871559633,0.285714285714286,"A",6,3.4,1.61
"3137",498,"EPL",0.123595505617978,0.3,0.4,1.33333333333333,0.305084745762712,0.315068493150685,0.366666666666667,0.651376146788991,0.122448979591837,"D",1.72,3.4,5
"3140",501,"EPL",0.146067415730337,0.2,0.666666666666667,1.33333333333333,0.440677966101695,0.452054794520548,0.633333333333333,0.715596330275229,0.244897959183673,"A",2,3.2,3.75
"3141",502,"EPL",0.292134831460674,0.55,0.866666666666667,0.428571428571429,0.440677966101695,0.493150684931507,0.333333333333333,0.678899082568807,0.36734693877551,"H",4.33,3.3,1.83
"3142",503,"EPL",0.213483146067416,0.5,0.466666666666667,10,0.644067796610169,0.561643835616438,0.45,0.577981651376147,0.204081632653061,"H",1.25,5,13
"3144",505,"EPL",0.280898876404494,0.4,0.6,1.25,0.398305084745763,0.342465753424658,0.45,0.614678899082569,0.244897959183673,"H",1.53,3.5,7
"3145",506,"EPL",0.112359550561798,0.25,0.2,9,0.338983050847458,0.301369863013699,0.35,0.55045871559633,0.408163265306122,"H",1.2,5.5,17
"3146",507,"EPL",0.303370786516854,0.6,0.666666666666667,0.733333333333333,0.593220338983051,0.73972602739726,0.55,0.458715596330275,0.204081632653061,"A",2.25,3.4,2.625
"3151",512,"EPL",0.168539325842697,0.4,0.6,0.882352941176471,0.347457627118644,0.301369863013699,0.283333333333333,0.541284403669725,0.204081632653061,"D",2.37,3.2,2.9
"3153",514,"EPL",0.213483146067416,0.25,0.466666666666667,0.578947368421053,0.398305084745763,0.315068493150685,0.466666666666667,0.614678899082569,0.244897959183673,"A",2.3,3.25,3
"3155",516,"EPL",0.247191011235955,0.25,0.466666666666667,0.692307692307692,0.355932203389831,0.26027397260274,0.533333333333333,0.559633027522936,0.244897959183673,"H",2,3.2,3.75
"3160",521,"EPL",0.426966292134831,0.45,0.733333333333333,0.142857142857143,0.601694915254237,0.602739726027397,0.55,0.55045871559633,0.326530612244898,"H",2.625,3.2,2.375
"3170",531,"EPL",0.382022471910112,0.65,0.866666666666667,0.142857142857143,0.686440677966102,0.684931506849315,0.583333333333333,0.467889908256881,0.285714285714286,"A",5.5,3.4,1.66
"3176",537,"EPL",0.157303370786517,0.15,0.133333333333333,1.58333333333333,0.355932203389831,0.205479452054795,0.283333333333333,0.486238532110092,0.326530612244898,"H",1.72,3.4,5
"3177",538,"EPL",0.134831460674157,0.15,0.4,2,0.525423728813559,0.424657534246575,0.416666666666667,0.577981651376147,0.122448979591837,"H",1.8,3.2,5
"3178",539,"EPL",0.179775280898876,0.4,0.533333333333333,0.894736842105263,0.389830508474576,0.383561643835616,0.316666666666667,0.559633027522936,0.122448979591837,"H",2.2,3.2,3.25
"3195",556,"EPL",0.134831460674157,0.2,0.4,4.75,0.423728813559322,0.342465753424658,0.366666666666667,0.587155963302752,0.306122448979592,"H",1.5,3.75,7
"3204",565,"EPL",0.292134831460674,0.55,0.8,0.642857142857143,0.296610169491525,0.356164383561644,0.2,0.798165137614679,0.244897959183673,"H",1.9,3.1,4.33
"3223",584,"EPL",0.191011235955056,0.2,0.466666666666667,2.25,0.398305084745763,0.397260273972603,0.4,0.688073394495413,0.346938775510204,"H",1.66,3.4,5.5
"3224",585,"EPL",0.449438202247191,0.55,1,0.428571428571429,0.838983050847458,0.73972602739726,0.683333333333333,0.577981651376147,0.204081632653061,"D",3.75,3.2,2
"3226",587,"EPL",0.0674157303370786,0.1,0.0666666666666667,1.25,0.432203389830508,0.342465753424658,0.3,0.660550458715596,0.244897959183673,"H",1.57,3.5,6.5
"3228",589,"EPL",0.235955056179775,0.15,0.133333333333333,1.16666666666667,0.398305084745763,0.342465753424658,0.433333333333333,0.63302752293578,0.428571428571429,"D",2.1,3.1,3.6
"3232",593,"EPL",0.449438202247191,0.3,0.666666666666667,0.375,0.313559322033898,0.219178082191781,0.25,0.660550458715596,0.306122448979592,"H",2.25,3.2,3.1
"3234",595,"EPL",0.49438202247191,0.75,0.866666666666667,0.333333333333333,0.635593220338983,0.575342465753425,0.533333333333333,0.577981651376147,0.163265306122449,"D",2.62,3.1,2.75
"3241",602,"EPL",0.134831460674157,0.35,0.266666666666667,4,0.406779661016949,0.26027397260274,0.533333333333333,0.577981651376147,0.408163265306122,"A",0,0,0
"3242",603,"EPL",0.449438202247191,0.45,0.666666666666667,1.33333333333333,0.38135593220339,0.287671232876712,0.483333333333333,0.623853211009174,0.36734693877551,"H",1.66,3.4,5.5
"3244",605,"EPL",0.213483146067416,0.3,0.4,1.21428571428571,0.466101694915254,0.36986301369863,0.366666666666667,0.541284403669725,0.36734693877551,"H",1.727,3.25,4.333
